지번주소,도로명주소,사업장명,위도_user,경도_user,전처리완_전화번호
,"서울특별시 종로구 종로 339, 1층 (창신동)",정다운약국,37.5731721,127.0151328,02-3672-8959
서울특별시 종로구 종로6가 289번지 57호 동대문종합시장 신관 지하1층 018호,"서울특별시 종로구 종로 272, 동대문종합시장 신관 신관동 지하1층 018호 (종로6가)",동대문연약국,37.57078060000001,127.0081119,02-2274-7889
서울특별시 종로구 청진동 215번지 1호 1층,"서울특별시 종로구 삼봉로 44, 1층 (청진동)",광화문123약국,37.5723556,126.9796695,02-723-0124
서울특별시 송파구 가락동 2-9 김해빌딩,"서울특별시 송파구 오금로 300, 김해빌딩 1층 103호 (가락동)",퍼스트송파약국,37.49043630000001,127.1219998,02-6012-5107
서울특별시 종로구 평동 233번지 펠리스에비뉴상가 3137호,"서울특별시 종로구 경교장길 35, 3137호 (평동, 경희궁자이 3단지)",굿모닝약국,37.5687183,126.966158,02-733-9629
서울특별시 종로구 연건동 39 대학로빌딩 1층,"서울특별시 종로구 대학로 89, 대학로빌딩 1층 (연건동)",바른약국,37.579173,127.0017955,02-744-8908
"서울특별시 종로구 연건동 44번지 1호 1층, 2층","서울특별시 종로구 대학로5길 57, 1,2층 (연건동)",대한약국,37.5796173,127.0015709,02-3676-1720
"서울특별시 종로구 평동 233번지 경희궁자이 3단지 3148호, 3149호 상가동","서울특별시 종로구 경교장길 35, 상가동 3148,3149호 (평동, 경희궁자이 3단지)",일등약국,37.5687183,126.966158,02-723-7581
서울특별시 종로구 평동 233 경희궁자이 3단지,"서울특별시 종로구 경교장길 35, 3152,3153,3154호 (평동, 경희궁자이 3단지)",위드팜삼정바로약국,37.5687183,126.966158,02-738-8511
서울특별시 종로구 종로5가 193번지 1호,"서울특별시 종로구 종로 230-2, 1층 (종로5가)",유한약국,37.57078060000001,127.0034031,02-2272-4746
서울특별시 종로구 연건동 44-5 101호,"서울특별시 종로구 대학로5길 51, 101호 (연건동)",서울이약국,37.5788356,127.0010432,02-742-5888
서울특별시 종로구 신문로1가 1-1 1호,"서울특별시 종로구 새문안로 103-1, 1층 1호 (신문로1가)",삼원온누리약국,37.57034549999999,126.9761152,02-739-8744
서울특별시 종로구 종로5가 2번지 4호 1층,"서울특별시 종로구 종로 255-2, 1층 (종로5가)",신아산약국,37.5713324,127.0062442,02-763-4600
서울특별시 종로구 종로5가 36번지 1호 1층,"서울특별시 종로구 종로 235, 백제약국 1층 (종로5가)",종로백제약국,37.571278,127.0039991,02-745-8495
서울특별시 종로구 수송동 68번지 1호 호수빌딩 지하1층,"서울특별시 종로구 삼봉로 57, 호수빌딩 지하1층 (수송동)",호수약국,37.572576,126.9804759,02-733-5300
서울특별시 종로구 소격동 153 1층,"서울특별시 종로구 율곡로3길 71, 1층 (소격동)",북촌약국,37.5787507,126.9820199,02-720-8081
서울특별시 종로구 명륜4가 92 1층,"서울특별시 종로구 대학로 123, 1층 (명륜4가)",서울혜화약국,37.5822319,126.9998819,02-741-1230
서울특별시 종로구 종로5가 182번지 2호,"서울특별시 종로구 종로 224, 1층 (종로5가)",일신약국,37.5707508,127.0025586,02-2264-7885
서울특별시 종로구 사직동 9 광화문 풍림스페이스본 301동 B127호,"서울특별시 종로구 사직로8길 4, 301동 B127호 (사직동, 광화문 풍림스페이스본)",가람약국,37.5743822,126.9688505,02-733-9303
서울특별시 종로구 종로2가 71-6 보원빌딩,"서울특별시 종로구 종로 86, 보원빌딩 1층 (종로2가)",종로세화온누리약국,37.5699469,126.9870144,02-733-2478
,"서울특별시 종로구 새문안로 83, 1층 (신문로1가)",당근약국,37.5701894,126.9739225,02-735-0709
서울특별시 종로구 종로3가 10 낙원빌딩 4층 403호,"서울특별시 종로구 종로 115, 낙원빌딩 4층 403호 (종로3가)",정약국,37.5752988,127.021799,02-764-6024
서울특별시 종로구 평동 180 지하층,"서울특별시 종로구 새문안로 19, 지하층 (평동)",삼정김약국,37.5679159,126.9668616,02-723-0890
서울특별시 종로구 종로5가 273번지 1호 대명빌딩,"서울특별시 종로구 종로 256-1, 대명빌딩 1층 (종로5가)",대명약국,37.5708533,127.0062726,02-2274-0980
서울특별시 종로구 종로5가 193번지 5호 송화빌딩,"서울특별시 종로구 종로 226, 송화빌딩 1층 (종로5가)",금송약국,37.5707695,127.0028385,02-2275-5982
서울특별시 종로구 종로5가 182-4 흥일빌딩,"서울특별시 종로구 동호로 408, 흥일빌딩 (종로5가)",유성약국,37.5707177,127.0022315,02-2263-9666
서울특별시 종로구 연건동 44번지 8호 1층,"서울특별시 종로구 대학로5길 53, 1층 (연건동)",이화약국,37.5795811,127.0014954,02-763-0300
서울특별시 종로구 종로2가 8-4 103호,"서울특별시 종로구 종로 65, 103호 (종로2가)",종로엔약국,37.5704878,126.9846332,02-739-9856
"서울특별시 종로구 연건동 110-1 101호, 201호","서울특별시 종로구 대학로5길 35, 101호, 201호 (연건동)",교회옆약국,37.5790083,127.0006531,02-763-7639
서울특별시 종로구 종로2가 71-4 경영빌딩,"서울특별시 종로구 종로 88, 경영빌딩 1층 (종로2가)",종각호약국,37.5699555,126.9871952,02-6949-0940
서울특별시 종로구 종로5가 42번지 1호 신화빌딩,"서울특별시 종로구 종로 233-1, 신화빌딩 (종로5가)",백수약국,37.5713069,127.0037283,02-766-1083
서울특별시 종로구 재동 92,"서울특별시 종로구 북촌로 2, 1층 (재동)",안국365약국,37.57725670000001,126.9861784,070-4647-0680
서울특별시 종로구 명륜4가 188-4 동화빌딩 103호,"서울특별시 종로구 창경궁로 234, 동화빌딩 103호 (명륜4가)",혜화수약국,37.5821287,127.0009974,02-762-0045
서울특별시 종로구 종로5가 43-1,"서울특별시 종로구 종로 233, 1층 (종로5가)",종로시장약국,37.5712481,127.0036408,02-764-8887
서울특별시 종로구 평동 166 4.19기념도서관,"서울특별시 종로구 새문안로 17, 4.19기념도서관 2층 (평동)",늘푸른약국,37.5674948,126.9676947,02-734-9600
서울특별시 종로구 종로3가 20 영흥빌딩 104호,"서울특별시 종로구 종로 127-2, 영흥빌딩 104호 (종로3가)",종로센트럴약국,37.5699079,126.9895323,02-743-1937
서울특별시 노원구 공릉동 441-92 지하2층 101호,"서울특별시 노원구 동일로192길 74, 지하2층 101호 (공릉동)",조아약국,37.6220779,127.0898238,02-977-5459
서울특별시 종로구 종로1가 24 르메이에르종로타운1 2층 226-2호,"서울특별시 종로구 종로 19, 르메이에르종로타운1 2층 226-2호 (종로1가)",하늘약국,37.5709593,126.9798759,02-733-9006
서울특별시 종로구 홍파동 42번지 13호 경희궁자이 2단지,"서울특별시 종로구 송월길 99, 1층 2156호 (홍파동, 경희궁자이 2단지)",참자연약국,37.5704927,126.963397,02-725-9880
서울특별시 종로구 종로4가 6번지 3호,서울특별시 종로구 종로 197-2 (종로4가),보생약국,37.5710651,126.9996487,02-763-7877
서울특별시 종로구 구기동 95번지 27호 1층,"서울특별시 종로구 진흥로 456, 1층 (구기동)",예은약국,37.6068034,126.9586422,02-379-9920
서울특별시 종로구 창성동 158번지 5호 1층,"서울특별시 종로구 자하문로 58, 1층 (창성동)",햇살약국,37.5812567,126.9712083,02-723-5489
서울특별시 종로구 평동 43번지 경희궁자이 3단지,"서울특별시 종로구 경교장길 35, 3136호 (평동, 경희궁자이 3단지)",메디칼약국,37.5687183,126.966158,02-739-0399
서울특별시 종로구 청진동 70호 그랑서울 B104호,"서울특별시 종로구 종로 33, 지하1층 B104호 (청진동, 그랑서울)",수약국,37.5707136,126.98144,02-778-5985
서울특별시 종로구 신문로1가 24번지 고려빌딩 지하1층,"서울특별시 종로구 새문안로 91, 지하1층 (신문로1가, 고려빌딩)",올리브약국,37.5704232,126.9747197,02-737-5035
서울특별시 종로구 종로2가 75번지 9호 미려빌딩 1층,"서울특별시 종로구 종로 78, 1층 (종로2가, 미려빌딩)",플러스약국,37.5698957,126.9859964,02-733-4163
서울특별시 종로구 경운동 89번지 4호 운현궁에스케이허브 101동 203호,"서울특별시 종로구 삼일대로 461, 101동 203호 (경운동, 운현궁에스케이허브)",안국온누리약국,37.5757306,126.9856068,02-6283-8008
서울특별시 종로구 명륜2가 21번지 9호 1층,"서울특별시 종로구 창경궁로34길 18-5, 1층 (명륜2가)",튼튼약국,37.5840907,127.0007048,02-762-2323
서울특별시 종로구 안국동 163번지 305호,"서울특별시 종로구 율곡로 47, 305호 (안국동)",안국3층약국,37.5763249,126.9845509,02-735-8242
서울특별시 종로구 종로5가 193-4,"서울특별시 종로구 종로 226-1, 1층 (종로5가)",보배종로약국,37.5707721,127.0029711,02-2276-1773
서울특별시 종로구 당주동 128-27 동원빌딩,"서울특별시 종로구 새문안로3길 15, 동원빌딩 1층 (당주동)",메디팜삼현약국,37.5717461,126.9723187,02-722-8468
서울특별시 종로구 묘동 20-5 3호선 종로3가역 319-306호,"서울특별시 종로구 돈화문로 지하 30, 3호선 종로3가역 319-306호 (묘동)",종로성지약국,37.570436,126.992148,02-511-8283
서울특별시 종로구 혜화동 90-18 혜화동씨티밸리 102-2호,"서울특별시 종로구 대학로 146, 혜화동씨티밸리 102-2호 (혜화동)",스타약국,37.5842484,127.0020771,02-763-0902
,"서울특별시 종로구 종로 19, 르메이에르종로타운1 304-1호 (종로1가)",따뜻한약국,37.5709593,126.9798759,02-2075-7333
서울특별시 중구 북창동 136번지,서울특별시 중구 남대문로1길 2 (북창동),금천약국,37.5637073,126.9787357,02-778-7134
서울특별시 중구 필동1가 39번지 3호,서울특별시 중구 퇴계로 183 (필동1가),대도약국,37.5610862,126.9924672,02-2266-9862
서울특별시 중구 남창동 2-3 회현동새마을금고,서울특별시 중구 남대문로 24-1(남창동),서울왕약국,37.5608611,126.9784919,02-3789-7048
서울특별시 중구 신당동 368번지 58호,"서울특별시 중구 다산로 114-8, 1층 (신당동)",좋은약국,37.5538341,127.0106939,2252-1621
서울특별시 중구 신당동 844 남산타운,"서울특별시 중구 다산로 32 (신당동, 남산타운)",신정약국,37.5508342,127.0111337,02-2256-1873
서울특별시 중구 다동 155번지 센터플레이스(Center Place) 108-1호,"서울특별시 중구 남대문로9길 40, 센터플레이스(Center Place) 108-1호 (다동)",홍신약국,37.56726889999999,126.9805512,02-776-5117
서울특별시 중구 신당동 140번지 4호,서울특별시 중구 퇴계로 436 (신당동),신중앙약국,37.5654716,127.0199383,2237-9602
서울특별시 중구 신당동 291-48 동산빌딩,"서울특별시 중구 다산로36길 11, 동산빌딩 (신당동)",왕자약국,37.5628137,127.0161604,02-2231-7908
서울특별시 중구 을지로2가 196번지,"서울특별시 중구 을지로 56, 1층 (을지로2가)",코코약국,37.5658833,126.9859321,752-3700
서울특별시 중구 회현동1가 201번지 4호,서울특별시 중구 남대문로 36 (회현동1가),왕솔약국,37.5612047,126.9801362,02-773-5001
서울특별시 중구 신당동 366번지 16호 1층,"서울특별시 중구 다산로 90, 1층 (신당동)",자연주의약국,37.55230239999999,127.0088746,02-2235-0306
서울특별시 중구 을지로6가 18번지 131호 101호,"서울특별시 중구 을지로 251, 1층 (을지로6가)",중앙약국,37.5677844,127.0068849,02-2275-4982
서울특별시 중구 을지로6가 18-130,"서울특별시 중구 을지로 255, 1층 (을지로6가)",연세드림약국,37.5677844,127.0068849,02-2261-2251
서울특별시 중구 을지로6가 18번지 185호 밀리오레상가건물,"서울특별시 중구 장충단로 263, 밀리오레상가건물 13층 6호 (을지로6가)",동대문허브약국,37.5683219,127.0083106,02-3393-0077
서울특별시 중구 수표동 99번지 시그니쳐타워,"서울특별시 중구 청계천로 100, 시그니쳐타워 지하1층 (수표동)",사랑약국,37.5674783,126.9884121,02-6020-2333
서울특별시 중구 신당동 52번지 13호,"서울특별시 중구 다산로40길 56, 1층 (신당동)",기풍약국,37.5631835,127.0190708,02-2252-0450
서울특별시 중구 무학동 53번지,"서울특별시 중구 다산로39길 17, 1층 (무학동)",기쁨이 넘치는 약국,37.5643112,127.0149843,02-2236-7582
서울특별시 중구 무교동 77번지 한국정보화진흥원,"서울특별시 중구 청계천로 14, 한국정보화진흥원 1층 (무교동)",청계약국,37.5687923,126.9788197,070-4151-0110
서울특별시 중구 명동2가 86번지,"서울특별시 중구 남대문로 68, 3층 (명동2가)",명동천사약국,37.5628902,126.9852871,02-755-1005
서울특별시 중구 소공동 1번지 롯데백화점 본점,"서울특별시 중구 남대문로 81, 롯데백화점 본점 9층 (소공동)",월드탑약국,37.56470729999999,126.9816637,02-772-3966
서울특별시 중구 남창동 169번지 2호 삼선빌딩 302호,"서울특별시 중구 퇴계로 36, 삼선빌딩 302호 (남창동)",회현약국,37.5572304,126.9769977,02-3789-6399
서울특별시 중구 초동 17번지 1호,"서울특별시 중구 충무로 48, 2층 (초동)",사랑제일약국,37.5653694,126.9931045,02-2272-4590
서울특별시 중구 남대문로5가 6번지 8호 1층,"서울특별시 중구 세종대로 13, 1층 (남대문로5가)",판도라숭례문약국,37.5560962,126.9753153,02-3789-2638
서울특별시 중구 남대문로3가 30-1,서울특별시 중구 남대문로 22(남대문로3가),고향약국,37.5610165,126.9788494,02-3789-7749
서울특별시 중구 남대문로3가 30-7,서울특별시 중구 남대문로 20(남대문로3가),남대문약국,37.5607955,126.9779019,02-6958-7022
서울특별시 중구 을지로4가 310번지 베스트웨스턴호텔국도 1층,"서울특별시 중구 을지로 164, 베스트웨스턴호텔국도 1층 (을지로4가)",원진온누리약국,37.5661408,126.9962859,02-6466-1983
서울특별시 중구 서소문동 75번지 95호 유원빌딩 1304호,"서울특별시 중구 서소문로 116, 유원빌딩 1304호 (서소문동)",13층약국,37.5627296,126.9739978,070-7718-1316
"서울특별시 중구 신당4동 842번지 외1필지 약수하이츠 상가동 103호, 104호","서울특별시 중구 동호로10길 30, 103호,104호 (신당동, 약수하이츠 상가동)",우리네약국,37.554768,127.0147101,2252-3335
서울특별시 서대문구 홍제동 253-12 제1호,"서울특별시 서대문구 통일로 442-3, 제1호 (홍제동)",제인약국,37.5887574,126.9448088,02-379-0213
서울특별시 중구 황학동 2523번지 황학 아크로타워 218-1호,"서울특별시 중구 퇴계로 447, 218-1호 (황학동, 황학 아크로타워)",라임약국,37.565869,127.0215764,02-2231-6191
서울특별시 중구 명동2가 86번지 5층,"서울특별시 중구 남대문로 68, 5층 (명동2가)",명동모모약국,37.5628902,126.9852871,02-318-6803
서울특별시 중구 을지로2가 6 내외빌딩,"서울특별시 중구 을지로 51, 내외빌딩 4층 (을지로2가)",을지로다정약국,37.5664986,126.9835552,02-732-2462
서울특별시 중구 명동1가 54-8 개양빌딩,"서울특별시 중구 명동3길 6, 개양빌딩 11층 1102호 (명동1가)",시안약국,37.5638515,126.9836024,02-318-7737
서울특별시 중구 저동2가 50-1 영락빌딩,"서울특별시 중구 수표로 23, 영락빌딩 1층 101-B호 (저동2가)",양지약국,37.5631966,126.9900875,02-2266-6968
서울특별시 중구 서소문동 75-95 유원빌딩,"서울특별시 중구 서소문로 116, 유원빌딩 지하1층 (서소문동)",모드니약국,37.5627296,126.9739978,02-752-9202
서울특별시 중구 을지로2가 9-10 하나은행별관빌딩,"서울특별시 중구 을지로 55, 하나은행별관빌딩 4층 (을지로2가)",샬롬약국,37.5664148,126.9840331,02-318-0663
서울특별시 중구 장교동 1번지,"서울특별시 중구 삼일대로 363, 지하1층 11호 (장교동, 장교빌딩)",조동약국,37.5672472,126.9871743,02-755-2661
서울특별시 중구 신당동 217번지 92호 동평화시장 1층 가48호,"서울특별시 중구 청계천로 318, 1층 가48호 (신당동, 동평화시장)",한미약국,37.5694611,127.0139466,02-2238-5929
서울특별시 중구 남창동 48번지 10호,서울특별시 중구 남대문시장4길 37 (남창동),희구약국,37.5585047,126.9773755,02-752-0229
서울특별시 중구 신당동 857 약수역 더시티,"서울특별시 중구 동호로7길 14, 113호 (신당동, 약수역 더시티)",다나약국,37.5531982,127.0106772,02-2234-0345
서울특별시 중구 명동1가 33,서울특별시 중구 명동9길 9 (명동1가),새원약국,37.5643132,126.9848198,02-776-4476
서울특별시 중구 신당동 292번지 127호 경북여인숙,"서울특별시 중구 다산로 215, 경북여인숙 1층 (신당동)",신성약국,37.5624749,127.0148531,02-2273-1390
서울특별시 중구 을지로3가 282번지 8호 지하상가3구역 11호,"서울특별시 중구 을지로 지하 131, 11호 (을지로3가, 지하상가3구역)",지하근화사약국,37.566477,126.992266,02-2272-4986
서울특별시 중구 신당동 363번지 10호,서울특별시 중구 동호로11길 43 (신당동),대풍약국,37.5533356,127.0090626,02-2252-3944
서울특별시 중구 서소문동 54번지 1호,서울특별시 중구 서소문로 109 (서소문동),한일약국,37.5631904,126.9758758,02-753-9779
서울특별시 중구 명동1가 29번지 1호,"서울특별시 중구 명동길 45, 1,2층 (명동1가)",굿약국,37.5643018,126.9846643,02-3789-3883
서울특별시 중구 신당동 361번지 24호 한미빌딩,"서울특별시 중구 다산로 111, 한미빌딩 1층 (신당동)",약수하나약국,37.5539671,127.0098353,02-2232-0363
서울특별시 중구 흥인동 86번지 리마크빌 동대문 1층 102호,"서울특별시 중구 다산로 258, 1층 102호 (흥인동)",밝은약국,37.5660339,127.0166438,02-2231-7568
"서울특별시 중구 명동1가 46번지 2호 1, 2, 3층","서울특별시 중구 명동7길 14, 1, 2, 3층 (명동1가)",명동하이약국,37.5643882,126.9844822,070-4140-8275
서울특별시 중구 황학동 2523번지 황학 아크로타워 B동 318호,"서울특별시 중구 퇴계로 447, B동 318호 (황학동, 황학 아크로타워)",타워약국,37.565869,127.0215764,02-2235-1876
서울특별시 중구 남산동1가 1번지 2호,"서울특별시 중구 퇴계로 120, 1층 (남산동1가)",연합약국,37.5593463,126.9845965,02-778-3465
서울특별시 중구 신당동 292번지 72호 신당빌딩,"서울특별시 중구 다산로 223, 신당빌딩 (신당동)",메디팜늘봄약국,37.5631446,127.0152043,02-2233-9700
서울특별시 중구 남대문로5가 17번지 3호,서울특별시 중구 세종대로 22 (남대문로5가),대우사약국,37.5560962,126.9753153,02-776-6996
서울특별시 중구 남창동 47-12,서울특별시 중구 퇴계로 45 (남창동),광주참약국,37.5580788,126.9776197,02-756-3609
서울특별시 중구 을지로6가 18번지 51호 1층,"서울특별시 중구 을지로41길 22, 1층 (을지로6가)",국민약국,37.56707859999999,127.006365,02-2273-4466
서울특별시 중구 신당동 366번지 144호 송도병원 서울시니어스타워,"서울특별시 중구 다산로 72, 송도병원 서울시니어스타워 1층 (신당동)",서울시니어스약국,37.5507595,127.0080504,02-2237-5123
서울특별시 중구 신당동 844번지 남산타운5상가,"서울특별시 중구 다산로 32, 1층 124호 (신당동, 남산타운5상가)",새생명약국,37.5490132,127.0092806,02-2256-3366
서울특별시 중구 충무로4가 32번지 16호 무릉약국,"서울특별시 중구 창경궁로1길 38, 무릉약국 (충무로4가)",무릉약국,37.5624523,126.9963012,02-2268-9443
서울특별시 중구 회현동1가 208번지 남산롯데캐슬 아이리스 상가 102호,"서울특별시 중구 소공로 35, 102호 (회현동1가, 남산롯데캐슬아이리스상가 102호)",남산우리약국,37.55821419999999,126.9820784,02-3789-7582
서울특별시 중구 저동2가 84번지 4호,서울특별시 중구 마른내로 13 (저동2가),신우리약국,37.5642386,126.9897922,02-2267-1570
서울특별시 중구 중림동 355번지 브라운스톤서울 103동 207호,"서울특별시 중구 청파로 464, 103동 207호 (중림동, 브라운스톤서울)",예솔약국,37.5607449,126.9682364,02-365-3652
서울특별시 중구 신당동 369번지 22호,서울특별시 중구 다산로 134 (신당동),메디칼하나약국,37.555695,127.0114221,02-2252-2501
서울특별시 강남구 일원동 717 일원역,"서울특별시 강남구 일원로 지하121, 일원역 지하M층 338-M01호 (일원동)",일원역1번출구약국,37.484233,127.084225,02-445-1011
서울특별시 중구 신당동 217번지 1호 신평화상가 1층 가9호,"서울특별시 중구 청계천로 298, 1층 가9호 (신당동, 신평화상가)",신평화약국,37.5694329,127.0115818,02-2233-2587
서울특별시 중구 남대문로2가 9-9 명동지하쇼핑센터,"서울특별시 중구 남대문로 지하72, 명동지하쇼핑센터 바-2호 (남대문로2가)",세계약국,37.563692,126.9822107,02-776-8000
서울특별시 중구 남창동 9번지 15호,서울특별시 중구 퇴계로 61 (남창동),서현온누리약국,37.5583433,126.9759298,02-776-5830
서울특별시 중구 남대문로4가 3번지 1호,서울특별시 중구 남대문로 16-1 (남대문로4가),새삼성약국,37.5604107,126.9762387,02-756-3301
서울특별시 중구 충무로1가 25번지 9호,서울특별시 중구 명동8나길 49 (충무로1가),명동중앙약국,37.561019,126.982148,02-777-0505
서울특별시 중구 신당동 102번지 6호,서울특별시 중구 다산로 230 (신당동),행복한약국,37.5634982,127.0159751,02-2235-1145
서울특별시 중구 황학동 2523번지 황학 아크로타워,"서울특별시 중구 퇴계로 447, 108,109호 (황학동, 황학 아크로타워)",솔약국,37.565869,127.0215764,02-6369-5203
서울특별시 중구 만리동2가 10번지 1호,"서울특별시 중구 만리재로 177, 한라비발디 센트랄상가 9호 (만리동2가)",서울수약국,37.5551129,126.9657954,02-363-3383
서울특별시 중구 신당동 369번지 7호 톰캣프라자,"서울특별시 중구 동호로 189, 톰캣프라자 1층 (신당동)",약수소망약국,37.5548294,127.0102297,02-2236-1050
서울특별시 중구 남창동 9번지 15호 금오빌딩 3층,"서울특별시 중구 퇴계로 61, 3층 (남창동, 금오빌딩)",금오약국,37.5593598,126.9788977,02-318-9031
서울특별시 중구 무교동 32번지 2호,"서울특별시 중구 무교로 15, 1층 (무교동, 남강건설회관빌딩)",청실약국,37.5672825,126.9789203,02-3789-6953
서울특별시 중구 신당동 775번지,"서울특별시 중구 마장로 11, 5층 502호 (신당동, 신한빌딩)",신한제일약국,37.568467,127.0114114,02-2254-2294
서울특별시 중구 충무로1가 24번지 31호,서울특별시 중구 퇴계로 109 (충무로1가),명동사랑약국,37.5611699,126.9825162,02-778-9975
서울특별시 중구 충무로2가 65번지 9호,"서울특별시 중구 퇴계로 123, 8층 (충무로2가)",명동약국,37.5617173,126.987815,02-2079-0825
"서울특별시 중구 을지로6가 18번지 35호 헬로우APM, 1층 194호","서울특별시 중구 장충단로 253, 1층 194호 (을지로6가)",스마트약국,37.5674922,127.0081429,02-6388-1967
서울특별시 중구 오장동 139번지 16호,서울특별시 중구 동호로33길 5 (오장동),금성약국,37.5653875,127.0017997,02-2266-1038
서울특별시 중구 장충동1가 26번지 16호,"서울특별시 중구 장충단로 201, 1층 (장충동1가)",미소약국,37.5609763,127.0075809,02-2277-8808
서울특별시 중구 신당동 374번지 25호 1층,"서울특별시 중구 다산로 133-1, 1층 (신당동)",다산온누리약국,37.5558911,127.0109786,02-2233-5912
서울특별시 중구 신당동 366번지 106호,서울특별시 중구 다산로 82 (신당동),허브약국,37.5516142,127.0084058,02-2235-0502
서울특별시 중구 황학동 4번지 1층,"서울특별시 중구 마장로9길 45, 1층 (황학동)",독일사약국,37.5703665,127.0193153,02-2236-0005
서울특별시 중구 남대문로3가 30번지 15호,서울특별시 중구 남대문로 18 (남대문로3가),남시약국,37.561153,126.9793217,02-753-7466
서울특별시 중구 태평로2가 340번지 6호 대한일보빌딩 101호,"서울특별시 중구 서소문로 138, 101호 (태평로2가, 대한일보빌딩)",수연약국,37.5636185,126.9763031,02-777-1578
서울특별시 중구 신당동 145번지 3호,서울특별시 중구 퇴계로88길 42 (신당동),소망약국,37.5637888,127.0202391,02-2253-2355
서울특별시 중구 무교동 97번지,"서울특별시 중구 세종대로 136, 1층 (무교동, 파이낸스빌딩)",에이스약국,37.568369,126.97779,02-779-7697
서울특별시 중구 소공동 28번지 태양빌딩,"서울특별시 중구 남대문로7길 11, 태양빌딩 1층 (소공동)",명동명약국,37.5636909,126.9812547,02-779-5395
서울특별시 중구 신당동 368번지 99호 신양빌딩,"서울특별시 중구 다산로 112, 신양빌딩 지하1층 (신당동)",약수온누리약국,37.5538341,127.0105216,02-2253-7703
서울특별시 중구 중림동 1154번지,서울특별시 중구 중림로 21 (중림동),인우약국,37.5589887,126.9660694,02-392-7291
서울특별시 중구 태평로2가 52번지 1호,서울특별시 중구 세종대로18길 10 (태평로2가),정원약국,37.5637072,126.9776214,02-755-5866
서울특별시 중구 신당동 373번지 3호 대승빌딩 202호,"서울특별시 중구 동호로 180, 대승빌딩 202호 (신당동)",평화약국,37.5544541,127.0113076,02-2233-0373
서울특별시 중구 황학동 2545번지 지하2층,"서울특별시 중구 청계천로 400, 지하2층 (황학동, 롯데캐슬베네치아아파트)",열린약국,37.5709778,127.021434,02-2256-6990
서울특별시 중구 을지로2가 199-4 한국전력공사,"서울특별시 중구 남대문로 92, 한국전력공사 2층 (을지로2가)",새열린약국,37.5658833,126.9859321,02-778-7188
서울특별시 구로구 고척동 100-7 고척아이파크 MD동 2층 B-204-1호,"서울특별시 구로구 경인로43길 49, MD동 2층 B-204-1호 (고척동, 고척아이파크)",은혜온누리약국,37.4991863,126.8577063,02-2625-7666
서울특별시 중구 충무로4가 125번지 3호 301-1호,"서울특별시 중구 퇴계로 213, 301-1호 (충무로4가)",건강약국,37.5623301,126.9958453,02-2277-6399
서울특별시 중구 을지로6가 18번지 95호 을호빌딩 401호,"서울특별시 중구 장충단로13길 7, 401호 (을지로6가, 을호빌딩)",힘찬약국,37.567727,127.0083355,02-2279-7588
서울특별시 중구 광희동2가 323번지 2호 정미식품,"서울특별시 중구 퇴계로 322, 정미식품 (광희동2가)",광희약국,37.5639455,127.0084266,02-2273-5555
서울특별시 중구 신당5동 130번지 33호,서울특별시 중구 퇴계로86길 6 (신당동),장수약국,37.5652711,127.0195989,02-2252-2929
서울특별시 중구 충무로1가 52번지 41호 회현지하상가 화-2호,"서울특별시 중구 소공로 지하 58, 화-2호 (충무로1가)",메디홈약국,37.5611699,126.9825162,02-753-2129
서울특별시 중구 저동2가 88번지 12호,서울특별시 중구 마른내로 8-1 (저동2가),하얀약국,37.5654469,126.9908052,2274-9119
서울특별시 중구 남대문로5가 84-11 연세대학교 세브란스빌딩,"서울특별시 중구 통일로 10, 연세대학교 세브란스빌딩 1층 107호 (남대문로5가)",하연약국,37.5570572,126.9736211,02-2259-0488
서울특별시 중구 신당동 360번지 2호,"서울특별시 중구 동호로 193, 3층 (신당동)",행복한약수약국,37.55513980000001,127.0099484,02-2253-2917
서울특별시 중구 흥인동 125번지 써니캐슬 1층 101호,"서울특별시 중구 퇴계로 393-1, 써니캐슬 1층 101호 (흥인동)",대해약국,37.5654321,127.0153696,02-2268-4885
서울특별시 중구 신당동 236번지 503호,서울특별시 중구 청구로14길 45 (신당동),부일약국,37.5627731,127.0131196,02-2238-6974
서울특별시 중구 광희동1가 154번지 1호,서울특별시 중구 을지로44길 20 (광희동1가),왕란약국,37.5654534,127.0035573,02-2267-1492
서울특별시 중구 을지로4가 158번지,서울특별시 중구 을지로33길 2 (을지로4가),방약국,37.5669921,127.0004243,02-2279-6433
서울특별시 중구 중림동 397번지 20호,서울특별시 중구 중림로 2 (중림동),인원약국,37.5589017,126.9637598,02-392-3881
서울특별시 중구 중림동 69번지 9호,서울특별시 중구 청파로 437 (중림동),온누리정일약국,37.5586245,126.9690403,02-392-2786
서울특별시 중구 봉래동2가 122번지 11호,"서울특별시 중구 한강대로 405, 2층 (봉래동2가)",센츄럴팜약국,37.5562878,126.9694414,02-393-5505
서울특별시 중구 무학동 11번지 1호,서울특별시 중구 다산로 245 (무학동),하늘약국,37.5649988,127.015896,02-2237-3530
서울특별시 중구 을지로1가 32번지 효덕빌딩,"서울특별시 중구 남대문로9길 51, 효덕빌딩 5층 (을지로1가)",명약국,37.5668108,126.9794957,02-3789-0624
서울특별시 중구 신당동 155번지 18호,"서울특별시 중구 퇴계로88길 45, 1층 (신당동)",샘물온누리약국,37.5635756,127.0204127,02-965-3336
서울특별시 중구 필동3가 19번지 7호,서울특별시 중구 서애로1길 16 (필동3가),동국약국,37.5608312,126.9989087,02-2267-6767
