지번주소,도로명주소,사업장명,위도_user,경도_user,전처리완_전화번호
서울특별시 강서구 화곡동 1026번지 5호 삼광빌딩,"서울특별시 강서구 강서로 210, 삼광빌딩 3층 (화곡동)",청안당강봄한의원,37.5447785,126.8376717,02-2697-6322
서울특별시 동작구 노량진동 330번지,"서울특별시 동작구 만양로 84, 205층 (노량진동, 삼익아파트상가)",김영내과의원,37.5109281,126.9451325,02-825-7473
서울특별시 송파구 잠실동 181번지 3호 효창타워,"서울특별시 송파구 올림픽로 100 (잠실동, 효창타워 4층)",유디신천치과의원,37.5114719,127.081701,420-6226
,"서울특별시 은평구 진흥로 150, 2,4층 (녹번동)",참뿌리한의원,37.6086109,126.9265846,02-386-7676
서울특별시 서초구 반포동 706-10 한국사회복지공제회관,"서울특별시 서초구 강남대로 545-4, 한국사회복지공제회관 2층 (반포동)",리앤강의원,37.5105352,127.0211526,514-9996
서울특별시 광진구 구의동 631-1 프라임프라자,"서울특별시 광진구 광나루로56길 63, 프라임프라자 501~503호 (구의동)",365류마고내과의원,37.53739729999999,127.0976212,458-7588
서울특별시 성북구 종암동 124번지 129호 지상1~8층,"서울특별시 성북구 종암로 147, 지상1~8층 (종암동)",우리기쁜산부인과의원,37.6030616,127.0319764,02-2039-1000
서울특별시 동대문구 전농동 33번지 38호 지하1층,"서울특별시 동대문구 전농로 136, 지하1층 (전농동)",페리오플란트치과의원,37.5770373,127.0581183,02-2212-5732
서울특별시 강동구 천호동 332번지 27호,"서울특별시 강동구 올림픽로 709 (천호동, 일신빌딩)",휴플러스유의원,37.54472519999999,127.125261,02-475-5600
서울특별시 서초구 반포동 737-18,"서울특별시 서초구 강남대로 487, 4층 (반포동)",아름드리치과의원,37.5057611,127.0233816,02-512-2875
서울특별시 영등포구 신길동 355-273,"서울특별시 영등포구 도림로 312, 1, 2층 (신길동)",임흥각내과의원,37.5055595,126.9025228,02-845-1583
서울특별시 영등포구 문래동2가 21번지 5호,"서울특별시 영등포구 경인로 729, 지하1,1,2층 (문래동2가)",영등포종도외과의원,37.5127723,126.8930828,02-2678-3233
서울특별시 영등포구 당산동1가 14번지 2호,서울특별시 영등포구 영등포로 146-1 (당산동1가),고이비인후과의원,37.5217884,126.8993032,02-2632-9975
"서울특별시 영등포구 여의도동 37번지 아일렉스상가 3층(308호, 312호)",서울특별시 영등포구 의사당대로 108 (여의도동),서울유니언이비인후과의원,37.5204817,126.9239722,02-785-5139
서울특별시 영등포구 여의도동 44번지 35호 제일빌딩,"서울특별시 영등포구 여의대방로 379, 제일빌딩 (여의도동)",박태웅비뇨기과의원,37.5190676,126.9310032,02-782-3974
서울특별시 영등포구 여의도동 44번지 14호 경도빌딩,"서울특별시 영등포구 여의대방로 383, 경도빌딩 (여의도동)",박상윤안과의원,37.5193175,126.9314199,02-780-7475
서울특별시 영등포구 영등포동5가 42번지 1호,"서울특별시 영등포구 영중로 60, 3층 (영등포동5가, 유니온빌딩)",김이비인후과의원,37.5223267,126.9059411,02-2634-1796
"서울특별시 강남구 역삼동 825번지 18호 켐브리지 강남빌딩, 301호,1601호,1701호,1801호","서울특별시 강남구 테헤란로 110, 켐브리지 강남빌딩 301호,1601호,1701호,1801호 (역삼동)",밝은성모안과의원,37.4980838,127.0293894,2202-1515
서울특별시 관악구 신림동 614번지 19호 3층,"서울특별시 관악구 난곡로 210, 3층 (신림동)",언제나이든치과의원,37.4737405,126.9185383,02-866-6898
,"서울특별시 노원구 한글비석로 253, 세신프라자빌딩 601호 (중계동)",더바른한의원,37.650443,127.0764298,02-937-8888
서울특별시 서초구 잠원동 65번지 32호 한신빌딩,"서울특별시 서초구 잠원로 94, 3층 306호 (잠원동, 한신빌딩)",한신서울치과의원,37.5124489,127.0078967,02-536-3511
"서울특별시 마포구 도화동 563번지 마포아크로타워 404, 408-1","서울특별시 마포구 마포대로 68, 404, 408-1호 (도화동, 마포아크로타워)",더튼튼소아청소년과의원,37.5413152,126.9489731,02-704-7575
서울특별시 강남구 신사동 584번지 3호 원방빌딩,"서울특별시 강남구 논현로 837, 원방빌딩 4층 (신사동)",리앤채움의원,37.523291,127.0279659,02-539-3051
서울특별시 서초구 서초동 1317번지 20호 아라타워 6층,"서울특별시 서초구 서초대로77길 3, 6층 (서초동, 아라타워)",애플산부인과의원,37.4979437,127.0265374,02-530-8500
서울특별시 동작구 흑석동 97번지 1호 2층,"서울특별시 동작구 서달로 166, 2층 (흑석동, 덕봉빌딩)",중앙내과의원,37.5077568,126.9628893,02-815-5385
"서울특별시 강서구 등촌3동 65번지 5호 지상 3,4,5층","서울특별시 강서구 공항대로43길 123, 3,4,5층 (등촌동)",본앤본정형외과의원,37.5625344,126.8511747,02-3663-9208
"서울특별시 동대문구 용두동 40번지 11호 외2필지,  3층","서울특별시 동대문구 고산자로 399, 3층 (용두동)",아주정형외과의원,37.575355,127.0375981,02-968-5544
,"서울특별시 강서구 공항대로41길 44, 아카데미프라자 3층 (등촌동)",경희소나무한의원,37.559719,126.8460141,02-3663-1075
,서울특별시 강서구 화곡로 336 (화곡동),유디강서치과의원,37.5535863,126.8513679,02-2691-5711
서울특별시 동작구 대방동 405-11(6층),서울특별시 동작구 보라매로 113 (대방동),가족사랑서울정신건강의학과의원,37.4994648,126.9279007,02-812-9494
서울특별시 서초구 서초동 1318-4,"서울특별시 서초구 강남대로 403, 6층 (서초동)",로앤산부인과의원,37.4904509,127.0305252,02-532-9000
서울특별시 마포구 공덕동 475번지 공덕푸르지오시티 지하1층,"서울특별시 마포구 마포대로 156, 지하1층 (공덕동, 공덕푸르지오시티)",서울메디케어의원,37.5479963,126.9543736,1644-0336
서울특별시 송파구 가락동 80 송파성원쌍떼빌,"서울특별시 송파구 송파대로28길 27, 102동 211,212호 (가락동, 송파성원쌍떼빌)",메디스콥영상의학과의원,37.495064,127.1204364,02-406-5588
"서울특별시 송파구 방이동 226번지 7,8,9",서울특별시 송파구 오금로 247 (방이동),신안과의원,37.5156746,127.1253915,02-413-2312
서울특별시 중랑구 망우동 209번지 8호,"서울특별시 중랑구 망우로 463 (망우동, 화창빌딩)",산마루한의원,37.6006971,127.1036518,02-438-1075
서울특별시 송파구 문정동 150-26 훼미리 샤르망,"서울특별시 송파구 중대로 68, 훼미리 샤르망 6층 601호일부, 602호 (문정동)",올림픽정형외과의원,37.4915498,127.1164282,02-448-8817
"서울특별시 강서구 등촌동 630번지 12호 (106,107,201,401,403,404,405,501,603,604605,701,702호)","서울특별시 강서구 양천로 556, 1-7층 (등촌동, 강서메디칼센터)",미래아이산부인과의원,37.557756,126.8606757,02-3665-2002
서울특별시 강서구 화곡동 1065번지 14호 대성빌딩,"서울특별시 강서구 화곡로 161, 대성빌딩 6층 6호 (화곡동)",맑은숲365한의원,37.5418502,126.8391266,02-2606-6441
서울특별시 영등포구 당산동2가 165 한화포레나당산,"서울특별시 영등포구 당산로 83, 108호 (당산동2가, 한화포레나당산)",안준석한의원,37.52225019999999,126.8953397,02-2069-2500
서울특별시 송파구 가락동 125번지 6호 2층,"서울특별시 송파구 동남로 141, 2층 (가락동, 옥산빌딩)",참내과의원,37.4918583,127.1263194,02-430-9168
서울특별시 관악구 봉천동 729-32 해태보라매타워,"서울특별시 관악구 보라매로3길 29, 3층 9,10-1,11,13~19호 (봉천동, 해태보라매타워)",민내과의원,37.4911673,126.9250989,02-835-6400
서울특별시 강남구 신사동 610-5 구정빌딩,"서울특별시 강남구 논현로 868, 구정빌딩 6층 (신사동)",더성형외과의원,37.5261192,127.0287741,02-3446-0055
서울특별시 마포구 상암동 1623번지 한샘상암,"서울특별시 마포구 성암로 179, 한샘상암 15층 (상암동)",재단법인 한국산업보건연구재단 서울디엠씨건강의원,37.5761232,126.8986411,02-1522-7009
서울특별시 동작구 상도1동 593번지 1호,서울특별시 동작구 양녕로38길 2 (상도1동),이화사랑피부과의원,37.5049288,126.9506677,02-824-7500
"서울특별시 금천구 시흥동 912번지 20호 209,210호",서울특별시 금천구 금하로 720 (시흥동),현대재활의학과의원,37.4504169,126.909445,02-892-7004
"서울특별시 강남구 삼성동 158번지 23호 B1일부,4,9,10층,테헤란로81길10,B1일부,삼성로92길29,3,4층","서울특별시 강남구 테헤란로 513 (삼성동, B1일부,4,9,10층,테헤란로81길10,B1일부,삼성로92길29,3,4)",(의)미래의료재단리드림의원,37.5083235,127.0587887,02-540-0001
서울특별시 노원구 중계동 584번지 1호,"서울특별시 노원구 한글비석로 383, 2층 (중계동, 삼창타워프라자)",상계바론정형외과의원,37.6589686,127.0726596,02-951-9966
"서울특별시 동대문구 제기동 892-71 한솔동의보감 2층 31,32,44,45,46호","서울특별시 동대문구 왕산로 109, 한솔동의보감 2층 31,32,44,45,46호 (제기동)",자연건강한의원,37.5785145,127.0354922,
서울특별시 송파구 가락본동 48번지 12호 2층,"서울특별시 송파구 송이로 87 (가락동, 2층)",김진숙내과의원,37.4971313,127.1193819,02-443-7019
서울특별시 강서구 화곡동 1097 한국건강관리협회서울서부지부,"서울특별시 강서구 화곡로 335, 한국건강관리협회서울서부지부 5층 (화곡동)",한국건강관리협회건강증진치과의원,37.5537345,126.8506656,02-2600-2000
서울특별시 노원구 상계동 730-4,"서울특별시 노원구 동일로215길 2, 하나빌딩 4층 (상계동)",위앤장이원표내과의원,37.6506315,127.0578069,931-7911
서울특별시 금천구 가산동 146번지 49호,서울특별시 금천구 남부순환로 1290 (가산동),동인외과의원,37.47829979999999,126.8941548,02-868-3523
,서울특별시 중랑구 면목로73길 10 (면목동),사암은성한의원,37.5889677,127.0867513,02-434-4325
서울특별시 은평구 대조동 198번지 10호,서울특별시 은평구 연서로 216 (대조동),건강그린내과의원,37.61503,126.9202507,358-3355
,"서울특별시 성북구 동소문로 92, 8층 (동소문동5가, 강윤빌딩)",미소본한의원,37.5922191,127.0154,02-923-2325
"서울특별시 종로구 종로5가 70 우교빌딩 1,2층","서울특별시 종로구 종로 223, 우교빌딩 1,2층 (종로5가)",종로광장정형외과의원,37.5713124,127.002467,3675-7650
서울특별시 중구 서소문동 49-2,"서울특별시 중구 서소문로 111, 1층 102호 (서소문동)",바로고침한의원,37.5633092,126.9759067,02-319-7775
서울특별시 강동구 성내동 439-15 둔촌메디컬센타,"서울특별시 강동구 양재대로 1325, 둔촌메디컬센타 6층 601호 (성내동)",둔촌아산내과의원,37.5253421,127.1315462,02-474-7580
서울특별시 강서구 마곡동 800-5,"서울특별시 강서구 공항대로 228, 리더스타워마곡 2층 204 ~ 206호 (마곡동)",세상모든사랑니치과의원,37.5748066,126.8381921,02-6952-2853
서울특별시 강남구 역삼동 646-7 2층,"서울특별시 강남구 테헤란로 139-1, 2층 (역삼동)",앤한의원,37.5005302,127.0344341,02-470-0021
서울특별시 서초구 양재동 12-10 양재한신휴플러스 201호,"서울특별시 서초구 강남대로 224, 201호 (양재동, 양재한신휴플러스)",일중한의원,37.4839904,127.0351052,02-585-3600
서울특별시 영등포구 여의도동 26-5 대오빌딩,"서울특별시 영등포구 여의나루로 53-1, 대오빌딩 7층 701호 (여의도동)",고려금비뇨기과의원,37.5226789,126.9250177,
서울특별시 강동구 천호동 453번지 14호 세우빌딩,"서울특별시 강동구 천호대로 1037, 세우빌딩 (천호동)",이수철신경정신과의원,37.5378347,127.1273409,02-473-2100
서울특별시 강서구 등촌동 632번지 9호,"서울특별시 강서구 양천로 606, 4층 (등촌동)",강서메트로치과의원,37.5551875,126.8651818,02-3663-2879
서울특별시 관악구 봉천동 941번지 21호,"서울특별시 관악구 은천로 38, 2층 (봉천동)",신동진내과의원,37.4860188,126.9394351,02-875-3428
"서울특별시 마포구 노고산동 57번지 46호 신촌아이스페이스오피스텔 1층,2층,3층,4층","서울특별시 마포구 서강로 131, 1층,2층,3층,4층 (노고산동, 신촌아이스페이스오피스텔)",숭실한의원,37.5543918,126.9349398,02-333-1075
서울특별시 구로구 오류동 44-10 시티월드,"서울특별시 구로구 경인로 176, 4층 일부호 (오류동, 시티월드)",덕산속조은내과의원,37.4944241,126.8410728,02-2685-9500
서울특별시 강남구 대치동 961 창진빌딩,"서울특별시 강남구 삼성로 352, 창진빌딩 4층 402호 (대치동)",클라이피정신건강의학과의원,37.5030162,127.059019,02-2088-7362
서울특별시 강남구 신사동 616-2 우미빌딩,"서울특별시 강남구 압구정로 224, 우미빌딩 2층 205호 (신사동)",뷰리플한의원,37.5285363,127.0321595,02-000-0000
서울특별시 강남구 역삼동 707-27 태보 역삼 아이타워,"서울특별시 강남구 테헤란로 326, 태보 역삼 아이타워 6~11층 (역삼동)",재단법인서울의과학연구소 하나로리더스의원,37.503531,127.0470524,02-590-1111
서울특별시 동대문구 장안동 371-10 7층,"서울특별시 동대문구 장한로25길 3, 7층 (장안동)",연세동행정신건강의학과의원,37.5638196,127.0657951,02-3394-7713
서울특별시 광진구 군자동 477-17 ES빌딩,"서울특별시 광진구 능동로 295, ES빌딩 1층 102호 (군자동)",군자성모정형외과의원,37.55230299999999,127.0712526,02-499-9911
서울특별시 강남구 청담동 84-7 공신진흥빌딩 4층,"서울특별시 강남구 선릉로 830, 공신진흥빌딩 4층 (청담동)",닥터에버스의원,37.5259575,127.0404646,02-6949-1800
서울특별시 강남구 청담동 91-9 파모소빌딩 2층,"서울특별시 강남구 도산대로 427, 파모소빌딩 2층 (청담동)",셀타임의원,37.5239904,127.0425691,02-545-7475
서울특별시 송파구 문정동 55-6 문정역 마에스트로,"서울특별시 송파구 문정로 1, 2층 211,212호 (문정동, 문정역 마에스트로)",연세일등치과의원,37.4935108,127.1342223,02-408-2878
서울특별시 양천구 목동 739-1 목동보미리즌빌,"서울특별시 양천구 목동중앙본로7길 45, 1,2층 113호,208호 (목동, 목동보미리즌빌)",든든단단재활의학과의원,37.5391528,126.8663388,02-2642-0111
,"서울특별시 강서구 마곡중앙5로 81, 에스비타운 401호 (마곡동)",탑재활의학과의원,37.5671206,126.8185752,02-2661-3999
서울특별시 강동구 길동 416-6 우주빌딩,"서울특별시 강동구 성안로 156, 우주빌딩 502호 (길동)",이로운치과의원,37.5369757,127.1354444,02-475-2828
서울특별시 성북구 석관동 242-1 대성프라자,"서울특별시 성북구 화랑로 254, 대성프라자 1층 (석관동)",돌곶이효자정형외과의원,37.6108147,127.0576668,02-969-0055
서울특별시 중랑구 상봉동 101-15 주연빌딩,"서울특별시 중랑구 면목로 492, 주연빌딩 5층 (상봉동)",상봉메이퓨어의원,37.5959089,127.0859996,
서울특별시 강서구 방화동 609-187,"서울특별시 강서구 방화동로 44, 2층 (방화동)",정가한의원,37.564533,126.811574,02-2663-7577
서울특별시 서대문구 홍제동 174-2 조이빌딩1별관,"서울특별시 서대문구 세무서길 8, 조이빌딩1별관 4,5,6층 (홍제동)",홍제탑정형외과의원,37.5907039,126.9467247,02-737-7770
"서울특별시 마포구 아현동 329-1 4층일부, 5층","서울특별시 마포구 신촌로 270, 4층일부, 5층 (아현동)",아현정형외과의원,37.5564865,126.9395429,02-363-7522
서울특별시 관악구 봉천동 856-1 대우디오슈페리움2단지,"서울특별시 관악구 관악로 168, 206호 (봉천동, 대우디오슈페리움2단지)",유테라산부인과의원,37.4802665,126.9531416,02-882-5001
서울특별시 구로구 구로동 731-1 기산빅프라자,"서울특별시 구로구 구로동로26길 8, 기산빅프라자 5층 (구로동)",신통방통재활의학과의원,37.4903128,126.8847377,02-855-7575
서울특별시 영등포구 신길동 4902-6,"서울특별시 영등포구 신길로 162, 2층 (신길동)",서울신길재활의학과의원,37.50668050000001,126.9115416,
서울특별시 강동구 천호동 431-5 우장빌딩,"서울특별시 강동구 올림픽로 653, 우장빌딩 2층 206-208호 (천호동)",뷰티스카이의원,37.5399576,127.1234537,02-476-5955
서울특별시 중랑구 묵동 169-11 위더스빌,"서울특별시 중랑구 동일로 942, 2층 (묵동, 위더스빌)",연세더베스트치과의원,37.6145671,127.0771409,02-6925-2075
,"서울특별시 강동구 양재대로 1476, 2층 (길동)",마음온한의원,37.5374803,127.1401921,02-470-1196
,"서울특별시 은평구 은평로 170, 상현빌딩 2층 205호 (응암동)",365청추나한의원,37.6010363,126.9267886,02-359-1275
서울특별시 강남구 역삼동 642-9 송촌빌딩,"서울특별시 강남구 논현로 503, 송촌빌딩 3층 (역삼동)",밸런스본의원,37.5012325,127.0363259,02-6952-7565
,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 3동 1층 104호 (문래동3가)",본라인한의원,37.5147541,126.8989475,02-6952-9999
,"서울특별시 영등포구 국회대로 612, 코레일유통 사옥 20층 (당산동3가)",근로복지공단 서울의원,37.5258263,126.9023091,02-2670-0202
서울특별시 영등포구 여의도동 525,"서울특별시 영등포구 국제금융로 39, 109호 (여의도동)",서울고마운정형외과의원,37.5218921,126.9303477,02-6925-3939
서울특별시 강남구 역삼동 822번지 5호 대건빌딩 703,"서울특별시 강남구 테헤란로 111, 703호 (역삼동, 대건빌딩)",로하셀한의원,37.4987197,127.0293613,02-415-4475
서울특별시 마포구 망원동 377번지 3호 유용빌딩 5층,"서울특별시 마포구 월드컵로 79, 5층 (망원동, 유용빌딩)",연세시원정형외과의원,37.555915,126.9098372,02-336-7575
서울특별시 강북구 수유동 229번지 5호,"서울특별시 강북구 도봉로 333 (수유동, 정우빌딩)",바로굿정형외과의원,37.6378325,127.0249907,02-907-8599
서울특별시 영등포구 당산동6가 217번지 1호 020타워,"서울특별시 영등포구 양평로 20, 020타워 3층 (당산동6가)",당산정형외과의원,37.5330963,126.9040966,02-2631-2727
서울특별시 관악구 봉천동 883번지 14호 우주빌딩,"서울특별시 관악구 남부순환로 1782, 우주빌딩 (봉천동)",정구일정형외과의원,37.4779342,126.9620014,02-875-2233
서울특별시 강서구 방화동 483번지 5호 대승프라자,"서울특별시 강서구 금낭화로 91-2, 대승프라자 2층 (방화동)",서울삼성정형외과의원,37.5736735,126.8110932,02-2666-9677
서울특별시 마포구 공덕동 256번지 13호 제일빌딩403~406호,"서울특별시 마포구 만리재로 15, 403~406호 (공덕동, 제일빌딩)",앤의원,37.5445593,126.9526751,02-717-7726
,"서울특별시 은평구 은평로 29, 2층,3층 (신사동)",박근태내과의원,37.5982613,126.9110086,02-385-0066
서울특별시 강서구 화곡본동 98번지 60호 화성빌딩 2층,"서울특별시 강서구 까치산로4길 3, 2층 (화곡동, 화성빌딩)",정내과의원,37.5424791,126.8441458,02-2606-7577
,"서울특별시 도봉구 노해로65길 17-13, 2층 (창동, 검진센터)",의료법인풍산의료재단 창동제일의원,37.651904,127.0454358,02-900-5011
서울특별시 도봉구 방학동 670번지 11호 3층,"서울특별시 도봉구 방학로 163, 3층 (방학동)",백신경외과의원,37.6621211,127.0339965,02-956-2163
,"서울특별시 성북구 종암로 115, 지상2층 (종암동)",연세우리정형외과의원,37.6003875,127.0335602,02-923-1090
서울특별시 강남구 도곡동 952-10 목원빌딩,"서울특별시 강남구 강남대로 248, 목원빌딩 4(일부)층 (도곡동)",서울웰정신건강의학과의원,37.5094313,127.0238368,02-577-7588
서울특별시 서초구 양재동 13-8 보은빌딩 301호,"서울특별시 서초구 강남대로 212, 보은빌딩 3층 (양재동)",삼성양재숲정신건강의학과의원,37.4831382,127.0360516,
,"서울특별시 중구 서소문로 134, 2층 (서소문동)",맥락한의원,37.5635946,126.9758536,02-6959-7252
서울특별시 영등포구 문래동3가 55번지 3호,"서울특별시 영등포구 당산로 42, 4층 (문래동3가, 삼성홈플러스)",밸런스가정의학과의원,37.5172698,126.8957152,02-2165-8288
서울특별시 강남구 역삼동 642번지 6호 성지하이츠 3차 305호,"서울특별시 강남구 논현로 507, 305호 (역삼동, 성지하이츠 3차)",강남박치과의원,37.5015391,127.0361428,561-4959
서울특별시 종로구 당주동 100번지 세종빌딩 1~4층,서울특별시 종로구 세종대로23길 54 (당주동),(재)한국의학연구소한국중부의원,37.5718638,126.9733154,02-3702-9000
서울특별시 영등포구 신길동 362번지 3호,"서울특별시 영등포구 도신로 90, 2층 (신길동)",박내과의원,37.5069291,126.9024703,02-847-7812
서울특별시 영등포구 신길동 4662번지 4662-2,서울특별시 영등포구 신길로 42 (신길동),정해익소아청소년과의원,37.4964769,126.9086271,02-844-3866
"서울특별시 영등포구 신길동 508번지 시원빌딩 5,6,7층","서울특별시 영등포구 신풍로 113, 5,6,7층 (신길동, 시월빌딩)",서울우리내과의원,37.5001538,126.9188403,02-843-1675
,"서울특별시 강북구 솔샘로 233, 3층 306호 (미아동, 동북프라자)",정인한의원,37.6202466,127.018795,02-988-7584
서울특별시 노원구 공릉동 413-3,"서울특별시 노원구 공릉로 173, 2층 (공릉동)",메디홈즈의원,37.6253511,127.0797063,02-978-9922
서울특별시 마포구 아현2동329-12(3층),"서울특별시 마포구 굴레방로9길 2, 3층 (아현동)",우성마취통증의학과의원,37.5569985,126.9556369,392-0075
서울특별시 종로구 종로2가 102-3,"서울특별시 종로구 종로 60-1, 3층 (종로2가)",연세아인의원,37.5699351,126.984174,02-723-9889
,"서울특별시 종로구 자하문로 11-1, 2층 (체부동)",시중한의원,37.5771448,126.9720566,02-736-3654
,"서울특별시 종로구 종로 272, 동대문종합시장 신관 7층 (종로6가)",종로연세의원,37.57078060000001,127.0081119,02-745-3388
,"서울특별시 종로구 경희궁길 7, 4층 (신문로2가)",바이오엠재활의학과의원,37.5708362,126.9718717,02-720-2466
,"서울특별시 종로구 삼봉로 57, 호수빌딩 3,4,7층 (수송동)",연세로의료의원,37.572576,126.9804759,02-6954-0903
서울특별시 종로구 종로6가 261번지 1호 은하수빌딩,"서울특별시 종로구 종로40길 9, 은하수빌딩 301호 (종로6가)",서울바로치과의원,37.5705619,127.0068991,02-6956-2858
,"서울특별시 종로구 평창2길 2, 지하1, 1층 (평창동)",올림한의원,37.6058194,126.9641226,02-3217-5252
,"서울특별시 종로구 종로 367, 우영빌딩 2층 (숭인동)",동묘백세치과의원,37.5739847,127.0180707,02-744-7582
,"서울특별시 종로구 새문안로5가길 3-1, 5층 (당주동)",경희속편한한의원,37.572479,126.974269,02-725-1075
서울특별시 종로구 소격동 76번지 3층,서울특별시 종로구 북촌로5길 84 (소격동),최욱환치과의원,37.5801195,126.9804153,02-732-0137
,"서울특별시 종로구 종로 293, 4층 (창신동, 하나저축은행)",고려다온정형외과의원,37.5718452,127.0104775,02-742-3500
서울특별시 종로구 숭인동 56번지 42호 2층,"서울특별시 종로구 지봉로8길 54, 2층 (숭인동, 중앙빌딩)",다인치과의원,37.5767475,127.0158057,02-3674-2875
서울특별시 종로구 창신동 292번지 4층,"서울특별시 종로구 종로 335, 4층 (창신동)",한사랑안과의원,37.5731506,127.0148099,02-765-1123
,"서울특별시 종로구 지봉로 50, 필빌딩 2층 (숭인동)",소통한의원,37.5745355,127.0159759,02-3675-1075
,"서울특별시 종로구 우정국로 51, 7층 (견지동, 선일빌딩)",약뜸한의원,37.5736339,126.9827388,02-847-8075
,서울특별시 종로구 성균관로 13-1 (명륜2가),해맑은한의원,37.5845541,127.000041,02-742-8875
,"서울특별시 종로구 자하문로2길 4, 경복빌딩 401, 402호 (적선동)",경복궁 경희 한의원,37.5764097,126.9729232,02-738-1075
,"서울특별시 종로구 지봉로 51, 2층,3층 (창신동)",해울한의원,37.5746696,127.0154994,02-764-7728
,"서울특별시 종로구 대학로10길 15-7, 2 층 (동숭동)",서울청춘치과의원,37.58208640000001,127.0027951,02-766-5975
서울특별시 종로구 평창동 436-1,"서울특별시 종로구 평창길 330, 1층 (평창동)",코숨한의원,37.6116385,126.9686025,02-391-6030
서울특별시 중구 신당동 295-27 신흥빌딩 2층 202호,"서울특별시 중구 다산로 185, 신흥빌딩 2층 202호 (신당동)",조영호내과의원,37.56016460000001,127.0134006,2235-6251
서울특별시 중구 회현동1가 94-2 2층,"서울특별시 중구 퇴계로10길 8, 2층 (회현동1가)",남산왕개하한의원,37.5589932,126.9801234,02-773-8100
서울특별시 중구 남창동 1-1 good&good상동교회 3층,"서울특별시 중구 남대문로 30, good&good상동교회 3층 (남창동)",유디남대문치과의원,37.5608462,126.9790152,02-777-9393
서울특별시 중구 충무로1가 21-1 서울중앙우체국청사 지하3층,"서울특별시 중구 소공로 70, 서울중앙우체국청사 지하3층 (충무로1가)",서울중앙의료의원,37.5615577,126.9821367,02-6450-5500
서울특별시 중구 무교동 1 효령빌딩,"서울특별시 중구 무교로 32, 효령빌딩 402호 (무교동)",미래이비인후과의원,37.5687354,126.9795815,778-9275
서울특별시 중구 무교동 32번지 2호 남강빌딩9층 906호,"서울특별시 중구 무교로 15, 9층 906호 (무교동, 남강빌딩)",서울세연치과의원,37.5672825,126.9789203,02-755-0203
서울특별시 중구 을지로2가 199-52 3층,"서울특별시 중구 명동9길 31, 3층 (을지로2가)",선재한의원,37.5651679,126.984101,02-3789-9981
서울특별시 중구 소공동 1 롯데호텔 6층,"서울특별시 중구 을지로 30, 롯데호텔 6층 (소공동)",본점치과의원,37.5648094,126.9810897,02-318-4003
서울특별시 중구 남대문로4가 3-3 2층,"서울특별시 중구 남대문로 16, 2층 (남대문로4가)",김기홍치과의원,37.5606129,126.97564,771-7575
서울특별시 중구 무교동 1 효령빌딩 6층,"서울특별시 중구 무교로 32, 효령빌딩 6층 (무교동)",사랑담은내과의원,37.5687354,126.9795815,02-3789-8575
서울특별시 중구 남창동 169-2 삼선빌딩 3층,"서울특별시 중구 퇴계로 36, 삼선빌딩 3층 (남창동)",찬스플란트치과의원,37.5572304,126.9769977,02-318-2171
서울특별시 중구 을지로2가 199번지 40호,"서울특별시 중구 명동7길 21, 314, 315호 (을지로2가, 명동아르누보센텀)",단아의원,37.5646918,126.9838429,02-779-7412
서울특별시 중구 서소문동 136 ENA Center,"서울특별시 중구 서소문로 120, ENA Center 503호 (서소문동)",소중한나의원,37.5628925,126.9746671,318-5036
서울특별시 중구 신당동 360-2 5층,"서울특별시 중구 동호로 193, 5층 (신당동)",이임선안과의원,37.55513980000001,127.0099484,02-2234-1402
,"서울특별시 중구 퇴계로31길 31, 3층 (충무로3가)",효정한의원,37.562658,126.9920947,02-2285-2011
서울특별시 중구 신당동 133-13 2층,"서울특별시 중구 퇴계로86길 40, 2층 (신당동)",김현수한의원,37.5638641,127.0194766,02-2232-2162
서울특별시 중구 신당동 372번지 434호 2층,"서울특별시 중구 동호로7길 45, 2층 (신당동)",심미치과의원,37.5517933,127.0108945,2253-7332
서울특별시 중구 신당동 368-8 2층,"서울특별시 중구 다산로 109, 2층 (신당동)",약수경희한의원,37.55379569999999,127.0097452,02-2252-1075
서울특별시 중구 서소문동 75번지 ENA센터 407호,"서울특별시 중구 서소문로 120, 407호 (서소문동, ENA센터)",웰빙한의원,37.5629258,126.9746291,752-0075
"서울특별시 중구 을지로4가 310 베스트웨스턴호텔국도 지하1층, 3층","서울특별시 중구 을지로 164, 베스트웨스턴호텔국도 지하1, 3층 (을지로4가)",을지로참내과의원,37.5661408,126.9962859,02-6273-7575
서울특별시 중구 명동2가 83번지 5호 Noon Square 5층,"서울특별시 중구 명동길 14, Noon Square 5층 (명동2가)",리엔장의원,37.5633734,126.9828862,02-3789-3625
서울특별시 중구 을지로6가 18-130 기승빌딩 4층,"서울특별시 중구 을지로 255, 기승빌딩 4층 (을지로6가)",연세동대문정형외과의원,37.5664081,127.006591,02-6949-3080
서울특별시 중구 신당동 369-11 약수JK빌딩 4층,"서울특별시 중구 다산로11길 3, 약수JK빌딩 4층 (신당동)",한가람마취통증의학과의원,37.5544304,127.0100379,02-2235-7582
서울특별시 중구 을지로6가 18-95 6층,"서울특별시 중구 장충단로13길 7, 6층 (을지로6가)",뉴페이스의원,37.5677476,127.0081845,02-2263-7522
서울특별시 중구 을지로4가 323 을지트윈타워 3층 301호,"서울특별시 중구 을지로 170, 을지트윈타워 3층 301호 (을지로4가)",서울중부치과의원,37.5658026,126.9961748,02-2269-2875
