지번주소,도로명주소,사업장명,위도_user,경도_user,전처리완_전화번호
서울특별시 용산구 이촌동 301번지 165호,서울특별시 용산구 이촌로 318 (이촌동),금강아산병원(재단법인 아산사회복지재단),37.5176094,126.9819495,02-799-5000
,서울특별시 종로구 대학로 101 (연건동),서울대학교치과병원,37.5788356,127.0010432,02-2072-2655
서울특별시 종로구 평창동 158-1 글로리아타운,"서울특별시 종로구 평창문화로 75, 글로리아타운 2층일부,3,5층 (평창동)",로이병원,37.6068198,126.9692177,02-1644-7541
서울특별시 종로구 무악동 32번지 2호,서울특별시 종로구 통일로 256 (무악동),세란병원,37.575178,126.9574751,02-737-0181
서울특별시 종로구 평동 108,서울특별시 종로구 새문안로 29 (평동),강북삼성병원,37.569203,126.9674914,02-2001-2001
,"서울특별시 중구 장충단로 263, 14층 (을지로6가, 밀리오레상가건물)",더블유치과병원,37.5683219,127.0083106,-4515
서울특별시 중구 신당동 336번지 3호,"서울특별시 중구 다산로 175, 3층 (신당동, 명덕빌딩)",유치과병원,37.5592923,127.0128412,2233-3923
서울특별시 성동구 홍익동 102번지,서울특별시 성동구 마장로 207 (홍익동),서울특별시장애인치과병원,37.5658853,127.034329,02-2282-0001
서울특별시 중구 명동1가 53번지 1호 7층,"서울특별시 중구 명동길 43, 7층 (명동1가, 신한은행)",라임나무치과병원,37.5643018,126.9846643,02-754-2879
,"서울특별시 중구 퇴계로 447, 211~213호 (황학동, 황학아크로타워)",연세스위트치과병원,37.565869,127.0215764,02-733-2875
,"서울특별시 중구 다산로 258, 2,3층 (흥인동, 리마크빌)",참바로병원,37.5658043,127.0165817,02-2234-8585
서울특별시 중구 충무로1가 25번지 5호 고려대연각센터빌딩 3층 306호,"서울특별시 중구 퇴계로 97, 3층 306호 (충무로1가, 고려대연각센터빌딩)",한누리치과병원,37.56094480000001,126.9825475,753-1922
서울특별시 동대문구 제기동 892번지 64호,"서울특별시 동대문구 정릉천동로 102, 지하1층~지상4층 (제기동)",서울탑병원,37.5813671,127.0359922,02-2088-0580
서울특별시 동대문구 장안동 431번지 6호,서울특별시 동대문구 천호대로83길 44 (장안동),맑은수병원,37.5638431,127.0654709,02-2681-0119
서울특별시 중구 신당동 422번지 4호,서울특별시 중구 동호로 202 (신당동),반도정형외과병원,37.5559847,127.0101081,2252-0202
,"서울특별시 중구 통일로 92, 케이지타워 1,2,8층 (순화동)",광화문자생한방병원,37.5635558,126.9692092,02-2165-0965
"서울특별시 동대문구 장안2동 294번지 11호 ,369-3(6~9층)",서울특별시 동대문구 답십리로 261 (장안동),참튼튼병원,37.5727746,127.0693478,1588-7562
,서울특별시 용산구 대사관로 59 (한남동),순천향대학교 부속 서울병원,37.5337071,127.0043068,02-709-9114
,"서울특별시 노원구 동일로197길 11, 공삼빌딩 2,3,4층 (공릉동)",서울미르한방병원,37.6284814,127.0706904,02-949-1075
서울특별시 중랑구 망우동 207-2,서울특별시 중랑구 망우로 470 (망우동),러스크서울병원,37.6000793,127.1043363,02-3426-0100
,"서울특별시 중랑구 동일로 679 (면목동, 88병원)",팔팔병원,37.5908852,127.0796598,02-1899-8875
서울특별시 중랑구 망우본동 227번지,서울특별시 중랑구 양원역로 38 (망우동),서울특별시 북부병원,37.6043319,127.1076979,02-2036-0200
서울특별시 중랑구 상봉동 108번지 2호,서울특별시 중랑구 면목로 473 (상봉동),강북21세기병원,37.5941147,127.0857818,1577-6336
,서울특별시 성북구 북악산로1길 71 (정릉동),의료법인참예원의료재단 성북참요양병원,37.5976063,127.0053217,02-912-2114
,"서울특별시 성북구 동소문로 106, 유타 8~9층 (동선동1가)",성북미올한방병원,37.5923136,127.0182356,02-921-0088
서울특별시 성동구 성수2가3동 275번지 2호,서울특별시 성동구 동일로 93 (성수동2가),서울효사랑요양병원,37.5411605,127.063062,02-462-0114
,서울특별시 성북구 동소문로 306 (하월곡동),동서요양병원,37.6046451,127.0393912,02-942-3611
서울특별시 성북구 정릉동 16번지 486호 외2필지,서울특별시 성북구 동소문로 215 (정릉동),새마음요양병원,37.6014067,127.0214907,02-911-7115
,서울특별시 성북구 보문로 46 (보문동7가),보문효사랑요양병원,37.5806761,127.0209333,02-929-3355
,서울특별시 성북구 종암로 72 (종암동),로덴치과병원,37.5968745,127.0356401,02-941-4974
,서울특별시 성북구 동소문로47길 8 (길음동),서울척병원,37.6088387,127.0292497,02-940-2000
,서울특별시 성동구 왕십리로 222-1 (사근동),한양대학교병원,37.5623475,127.0468637,02-2290-8114
,서울특별시 성북구 동소문로46길 10 (하월곡동),성북우리아이들병원,37.6047727,127.0437748,02-912-0100
서울특별시 성북구 종암동 25번지 6호,서울특별시 성북구 종암로 31 (종암동),성북서울요양병원,37.5931177,127.0358053,02-6312-3700
,서울특별시 성북구 아리랑로 16 (동선동4가),더서울병원,37.593509,127.0167986,02-929-2114
서울특별시 성동구 용답동 235번지 8호,"서울특별시 성동구 자동차시장1길 85, 지하1,지상3~5층 (용답동, JS빌딩)",시온요양병원,37.5604691,127.0671318,02-2247-7272
서울특별시 성동구 용답동 235-3 2~7층,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",굿모닝요양병원,37.56072940000001,127.0672231,02-3394-9878
서울특별시 성동구 행당동 130번지 115호 9988병원빌딩,서울특별시 성동구 왕십리로 269 (행당동),9988병원,37.5605312,127.0356358,02-2297-9988
서울특별시 성북구 보문동4가 18번지,서울특별시 성북구 보문로 86 (보문동4가),성북웰니스요양병원,37.5818595,127.0215369,02-3672-2233
서울특별시 성북구 하월곡동 88번지 526호,서울특별시 성북구 종암로 191 (하월곡동),사회복지법인 성가소비녀회 성가복지병원,37.6070742,127.0305156,02-940-1500
서울특별시 성동구 하왕십리동 1070-3,서울특별시 성동구 왕십리로 382 (하왕십리동),재단법인베스티안재단베스티안서울병원,37.56398739999999,127.0280247,070-7609-9252
서울특별시 성동구 도선동 365번지 1호,서울특별시 성동구 무학로2길 8 (도선동),연세슬기병원,37.5642916,127.0306801,02-2281-0010
서울특별시 광진구 능동 255-2,서울특별시 광진구 천호대로 630 (능동),바른본병원,37.5505785,127.0817378,02-1577-9844
서울특별시 성동구 성수동2가 279번지 44호,서울특별시 성동구 동일로 133 (성수동2가),연세바로척병원,37.5444086,127.0648982,1522-7586
서울특별시 광진구 능동 276-2,서울특별시 광진구 천호대로 556 (능동),광진예치과병원,37.5567097,127.0797015,02-452-7272
"서울특별시 광진구 화양동 6번지 1호 3, 4층","서울특별시 광진구 능동로 103, 3.4층 (화양동)",에스(S)리더치과병원,37.5403776,127.0705256,02-466-7528
서울특별시 광진구 구의2동 80번지 25호,서울특별시 광진구 자양로 215 (구의동),제니스병원,37.5465119,127.0864452,02-3436-8888
,"서울특별시 광진구 동일로 82-1, 생생한방병원 지하1~5층 (자양동)",경희생생한방병원,37.5398919,127.063094,02-465-6575
"서울특별시 광진구 자양동 24-9 B1~2, 2~7층","서울특별시 광진구 동일로 92-1, B1~2, 2~7층 (자양동)",서울프라임병원,37.5407911,127.0636849,02-464-2700
서울특별시 광진구 능동 222번지 13호 외 222-14,서울특별시 광진구 천호대로 568 (능동),연세무척나은병원,37.5562664,127.0808064,3425-8200
서울특별시 광진구 화양동 24번지 17호,서울특별시 광진구 동일로 154 (화양동),동부참사랑요양병원,37.5458151,127.0664104,02-461-6602
"서울특별시 광진구 화양동 4번지 12호 , 4번지19호",서울특별시 광진구 능동로 120-1 (화양동),건국대학교병원,37.5449346,127.0713277,1588-1533
서울특별시 광진구 중곡동 30번지 1호,"서울특별시 광진구 용마산로 127 (중곡동, 국립정신건강센터)",국립정신건강센터,37.564971,127.0856469,02-2204-0114
서울특별시 도봉구 쌍문동 657번지 예일빌딩5층,"서울특별시 도봉구 도봉로 569, 5층 (쌍문동, 준우빌딩)",로덴성문치과병원,37.6558527,127.0385703,02-999-9100
,서울특별시 은평구 은평로 133 (응암동),본서부병원,37.6009705,126.9225885,02-3156-5000
서울특별시 광진구 구의동 252-16 웰츠타워,"서울특별시 광진구 자양로 116, 301~307호,310~312호 (구의동, 웰츠타워)",오석한방병원,37.5382263,127.0838691,02-454-7582
서울특별시 동대문구 답십리동 94번지 9호 목련빌딩 3층,"서울특별시 동대문구 전농로 102, 3층 (답십리동)",엘치과병원,37.5740425,127.057944,02-2246-7528
"서울특별시 동대문구 하정로 22(신설동 103-10,11)",서울특별시 동대문구 천호대로 20 (신설동),의료법인마리아의료재단마리아병원,37.5779054,127.0260441,02-2234-6555
"서울특별시 동대문구 용두동 118번지 20호 ,21호",서울특별시 동대문구 무학로 124 (용두동),서울특별시 동부병원,37.5753425,127.031536,02-920-9307
서울특별시 동대문구 전농동 497번지 77호 천사병원,"서울특별시 동대문구 서울시립대로 57, 천사병원 B1,1,2,3,6층 (전농동)",다일천사병원,37.5765804,127.0476409,02-2213-8004
서울특별시 동대문구 장한로 143(장안4동 306-4),서울특별시 동대문구 장한로 143 (장안동),코리아병원,37.573212,127.0714983,02-2281-9999
서울특별시 동대문구 하정로 4(신설동 117-21),서울특별시 동대문구 천호대로 2 (신설동),시카고치과병원,37.5783838,127.0271122,02-2232-7875
서울특별시 동대문구 신설동 101-5,"서울특별시 동대문구 천호대로 3, 지하1,지상1~2층 (신설동)",365매일한방병원,37.5753794,127.0243552,02-929-0365
서울특별시 동대문구 용두동 45번지 1호,서울특별시 동대문구 고산자로 421 (용두동),서울명병원,37.5773807,127.0379876,965-2800
서울특별시 동대문구 답십리동 492번지 2호 하늘병원,"서울특별시 동대문구 천호대로 317, 하늘병원 (답십리동)",하늘병원,37.5652181,127.0555774,02-2246-8750
"서울특별시 동대문구 전농동 1번지 64호 지하1,지상1,3~6층","서울특별시 동대문구 한천로 207, 지하1,지상1,3~6층 (전농동)",신우요양병원,37.5797474,127.0557043,02-2214-7582
서울특별시 동대문구 장안동 309번지 1호 원우빌딩,"서울특별시 동대문구 장한로 152, 지하1~2층, 지상3 ~10층 (장안동)",햇살요양병원,37.5740349,127.0722051,02-2244-5533
서울특별시 동대문구 용두동 740번지 1호,서울특별시 동대문구 무학로 193-1 (용두동),날개병원,37.5816147,127.0294682,02-959-9191
"서울특별시 동대문구 장안동 413번지 1호 ,413-8호",서울특별시 동대문구 한천로 4 (장안동),영동병원,37.570207,127.0700249,02-469-0019
서울특별시 동대문구 제기동 1046번지 4호,서울특별시 동대문구 왕산로 137 (제기동),서울나은병원,37.5883231,127.0369644,02-1544-6003
서울특별시 동대문구 용두동 36번지 2호 외 2필지,서울특별시 동대문구 고산자로 379 (용두동),서울에이스요양병원,37.5736984,127.0377315,02-961-4700
서울특별시 동대문구 답십리동 12번지 262호,서울특별시 동대문구 한천로 49 (답십리동),멘토스병원,37.5701894,127.0607706,02-2214-5100
서울특별시 동대문구 회기동 1번지 5호,"서울특별시 동대문구 경희대로 23 (회기동, 경희의료원)",경희대학교치과병원,37.5938755,127.0513235,02-958-8114
,서울특별시 은평구 통일로 1021 (진관동),가톨릭대학교 은평성모병원,37.6335822,126.9161092,02-1811-7755
서울특별시 동대문구 답십리동 497번지 66호,서울특별시 동대문구 천호대로 259-1 (답십리동),효림요양병원,37.5704795,127.0570001,02-962-1123
서울특별시 동대문구 경희대길 45(회기동 산1번지),서울특별시 동대문구 경희대로 23 (회기동),경희대학교한방병원,37.5967122,127.0513948,02-958-8114
,"서울특별시 은평구 통일로 636, 은평 미드스퀘어 4,5층 (녹번동)",은평포레스트한방병원,37.6035543,126.9352994,02-6951-2727
"서울특별시 동대문구 휘경2동 29번지 1호 , 산 6번지 2호외 7필지",서울특별시 동대문구 망우로 82 (휘경동),삼육서울병원,37.589321,127.064443,02-2244-0191
서울특별시 동대문구 휘경2동 20번지 산6-7,서울특별시 동대문구 망우로 82 (휘경동),삼육치과병원,37.589321,127.064443,02-3407-2875
서울특별시 동대문구 장안동 370번지 1호 외 1필지 (본관 및 신관),"서울특별시 동대문구 답십리로 266, 파워스빌딩 (장안동)",린여성병원,37.5722335,127.0698358,2244-1212
서울특별시 은평구 녹번동 154번지 19호,서울특별시 은평구 서오릉로 37 (녹번동),연세노블병원,37.6024109,126.9351358,02-384-0009
,서울특별시 은평구 통일로 873 (갈현동),의료법인 청구성심병원,37.621541,126.913578,02-350-3300
서울특별시 동대문구 장안동 464번지 3호,서울특별시 동대문구 천호대로 421 (장안동),지혜병원,37.5641552,127.0641598,02-499-9955
,"서울특별시 마포구 양화로 119, 디키즈코리아 B1~6층 (서교동)",메디람한방병원,37.5543743,126.9198164,02-333-3300
서울특별시 동대문구 청량리동 40번지 9호 서울성심병원 (40-9외 7필지),"서울특별시 동대문구 왕산로 259, 서울성심병원 (청량리동)",서울성심병원,37.5841332,127.0498423,02-966-1616
"서울특별시 동대문구 장안동 313번지 3호 지하1층,지상1~11층","서울특별시 동대문구 장한로 200 (장안동, KS빌딩)",대한민국요양병원,37.5782745,127.0725079,2213-9991
,"서울특별시 마포구 와우산로 48, 로하스타워 2층 (상수동)",한창한방병원,37.5485083,126.9232809,02-6010-5010
,서울특별시 중랑구 동일로 890 (묵동),마디세상병원,37.6099111,127.0782157,1661-0592
서울특별시 서대문구 신촌동 134번지,서울특별시 서대문구 연세로 50-1 (신촌동),연세대학교치과대학치과병원,37.5646993,126.9394972,02-2228-8622
서울특별시 중랑구 망우동 489-1 삼부빌딩,"서울특별시 중랑구 망우로 403, 삼부빌딩 5~7층 (망우동)",마인드웰병원,37.5995554,127.096928,02-433-1195
,"서울특별시 중랑구 면목로 310, 4,5,6,7층일부층 (면목동)",연세본병원,37.5796201,127.087991,02-435-5800
서울특별시 중랑구 망우동 207번지 1호,"서울특별시 중랑구 망우로 474 (망우동, 조앤조병원)",조앤조병원,37.6002274,127.1047062,02-433-3336
서울특별시 중랑구 중화동 110번지 43호,"서울특별시 중랑구 봉화산로 64 (중화동, 디엔에프병원)",디앤에프병원,37.6014387,127.0814607,02-434-2119
,"서울특별시 노원구 노원로 461, 2층 (상계동)",서울제일한방병원,37.6573368,127.0654485,02-937-0052
서울특별시 양천구 신정동 994-5,"서울특별시 양천구 목동로 189, 2,3,4층 (신정동)",바른지성한방병원,37.5252952,126.8641022,02-2602-8421
서울특별시 중랑구 면목동 179-24 화성빌딩,"서울특별시 중랑구 동일로 643, 화성빌딩 지하1, 2~8층 (면목동)",늘찬병원,37.5879789,127.0796315,02-1644-0710
,서울특별시 성북구 종암로 72 (종암동),의료법인서광의료재단 성북중앙병원,37.5968745,127.0356401,02-919-3404
서울특별시 도봉구 쌍문동 508-2 2~5층,"서울특별시 도봉구 삼양로 606, 2~5층 (쌍문동)",포근한맘요양병원,37.657061,127.013852,02-986-9977
,"서울특별시 구로구 구로동로 148, 고려대부속구로병원 (구로동)",고려대학교의과대학부속구로병원,37.4922173,126.8849478,02-2626-1114
"서울특별시 강서구 내발산동 701번지 4호 외 6필지, 701번지, 701-21외 2필지",서울특별시 강서구 강서로 295 (내발산동),미즈메디병원,37.5524944,126.8333061,02-2007-1000
서울특별시 강서구 등촌동 657번지 부민병원,"서울특별시 강서구 공항대로 389, 부민병원 (등촌동)",부민병원,37.556895,126.850927,1577-7582
서울특별시 도봉구 쌍문동 508번지 1호,"서울특별시 도봉구 삼양로 610, 지하1층층 지상1,2,3,4호 (쌍문동, 산수디앤씨)",베이직병원,37.6584258,127.0375121,02-990-2999
서울특별시 강서구 등촌1동 673번지 1호 3층,"서울특별시 강서구 공항대로 281, 3층 (등촌동)",로고스치과병원,37.5575223,126.8559611,02-2699-9908
서울특별시 강서구 화곡동 114-12 FAKER TOWER,"서울특별시 강서구 화곡로 188, FAKER TOWER 1,3~8층 (화곡동)",치유본한방병원,37.542245,126.8423917,1833-7555
서울특별시 도봉구 창5동 715번지 28호,서울특별시 도봉구 해등로 129 (창동),다나병원,37.6550369,127.0403858,02-942-8000
,"서울특별시 구로구 남부순환로 1291,  A동1,2,3,4,5,6,7층 B동 5,6,7층 (가리봉동)",남서울요양병원,37.4789996,126.8943899,02-863-8999
서울특별시 은평구 불광동 221번지 57호,서울특별시 은평구 불광로13길 15 (불광동),이우요양병원,37.6172989,126.9321255,02-6352-0700
,"서울특별시 구로구 새말로 94, 2~6층, 9층 / 새말로 110 지하1층동 3~6층 (구로동)",아름제일병원,37.505465,126.8904607,
서울특별시 구로구 고척동 76번지 189호 구로성심병원,"서울특별시 구로구 경인로 427, 구로성심병원 (고척동)",구로성심병원,37.4996208,126.866356,02-2067-1500
서울특별시 금천구 독산동 899-6 2~9층,"서울특별시 금천구 남부순환로 1400, 2~9층 (독산동)",금천수요양병원,37.4800101,126.9064926,02-838-5558
서울특별시 구로구 고척동 324 신원프라자,"서울특별시 구로구 중앙로1길 18-18, 2층 (고척동, 신원프라자)",아나파한방병원,37.49927450000001,126.8636188,02-2686-7588
,서울특별시 중랑구 사가정로49길 53 (면목동),녹색병원,37.5835428,127.0862135,02-490-2000
서울특별시 노원구 상계동 606-12 노원스퀘어,"서울특별시 노원구 노해로81길 5-6, 노원스퀘어 5-7층 (상계동)",강북예치과병원,37.6552273,127.0624913,938-2833
서울특별시 금천구 시흥동 113-14 리솜메디라이프,"서울특별시 금천구 시흥대로79길 15, 리솜메디라이프 4~7층 (시흥동)",경희리솜한방병원,37.4588882,126.8976981,02-896-0010
,"서울특별시 영등포구 영등포로 83, 한강수병원 (양평동1가)",한강수병원,37.5223465,126.890717,02-1800-7119
,"서울특별시 관악구 남현길 7, 한일프라자 4, 6층 (남현동)",더웰샘한방병원,37.4760633,126.9777095,02-3427-8275
서울특별시 관악구 신림동 10번지 715호 양지병원,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",의료법인서울효천의료재단 에이치플러스양지병원,37.48413,126.9325195,02-1877-8875
서울특별시 관악구 신림동 543-18 강남힐병원,"서울특별시 관악구 남부순환로 1449, 강남힐병원 (신림동)",강남힐병원,37.4815354,126.9118202,853-4600
,"서울특별시 은평구 은평로 170, 6층,7층,8층 (응암동, 상현빌딩동)",한국효요양병원,37.599557,126.9230282,02-357-0357
서울특별시 은평구 진관동 55번지,서울특별시 은평구 통일로 1021 (진관동),가톨릭대학교 은평성모병원,37.6335822,126.9161092,02-1811-7755
서울특별시 은평구 녹번동 27번지 6호,서울특별시 은평구 통일로 669 (녹번동),연세에덴요양병원,37.6061077,126.9333747,1577-5046
서울특별시 은평구 역촌동 산 31번지 1호,서울특별시 은평구 갈현로7길 49 (역촌동),서울특별시서북병원,37.607074,126.9114516,02-3156-3000
"서울특별시 은평구 신사동 8번지 5호 2층 201,202호","서울특별시 은평구 갈현로 24, 2층 201,202호 (신사동)",21C메트로한방병원,37.6002042,126.9104647,02-388-1075
,"서울특별시 은평구 통일로 726, 불광메디컬타워 1~12층 (불광동)",의료법인 성누가의료재단 성누가병원,37.6105218,126.9303279,02-1660-0075
서울특별시 은평구 대조동 187번지 51호,서울특별시 은평구 통일로 809-1 (대조동),문치과병원,37.6161193,126.9237253,355-7355
서울특별시 은평구 응암2동 232번지 3호,서울특별시 은평구 백련산로 90 (응암동),서울특별시은평병원,37.5938708,126.9237006,300-8114
서울특별시 은평구 구산동 191번지 1호,서울특별시 은평구 갈현로11길 30 (구산동),서울재활병원,37.6105584,126.9113127,02-6020-3000
서울특별시 은평구 대조동 15번지 123호,서울특별시 은평구 진흥로 191 (대조동),서울병원,37.6150894,126.9231934,357-0515
서울특별시 은평구 갈현동 462번지 52호,서울특별시 은평구 연서로 177 (갈현동),은평연세병원,37.621541,126.913578,02-388-8114
,"서울특별시 강남구 도곡로 214, 롤스웰빌딩,지하2층, 지하1층, 지상1층 일부, 지상2~7층  (도곡동)",서울본브릿지병원,37.4924678,127.0424294,02-1899-0090
서울특별시 서대문구 창천동 13-2 준성빌딩,"서울특별시 서대문구 명물길 32, 준성빌딩 2,3층 (창천동)",잎사귀치과병원,37.5580763,126.9384427,1899-9976
"서울특별시 강남구 역삼동 773번지 6호 지하1층, 2~7층","서울특별시 강남구 언주로 327, 지하1층, 2~7층 (역삼동)",서울안강병원,37.4970674,127.0449211,02-1899-3210
,"서울특별시 은평구 연서로 10, 지하2~지상9층 (역촌동)",리드힐병원,37.5997962,126.9164468,02-382-7700
서울특별시 강남구 논현동 55-3 새로운병원빌딩 지하1층일부~7층,"서울특별시 강남구 학동로 121, 새로운병원빌딩 지하1층일부~7층 (논현동)",새로운병원,37.5122805,127.0243229,1577-0212
서울특별시 강남구 도곡동 949,서울특별시 강남구 강남대로 276(도곡동),메디움강남요양병원,37.48859059999999,127.0452757,02-573-5737
서울특별시 은평구 구산동 2번지 36호 세웅그룹빌딩 3~9층,"서울특별시 은평구 서오릉로 149, 세웅그룹빌딩 3~9층 (구산동)",하나효요양병원,37.6115551,126.9161904,02-356-7007
"서울특별시 강남구 삼성동 77번지 23호 지하1,2층, 지상 1~11층","서울특별시 강남구 봉은사로 535 (삼성동, 트리니티재활병원빌딩, 지하1,2층, 지상1~11층)",트리니티병원,37.5142613,127.058658,547-4800
서울특별시 강남구 신사동 587-16 포레스트요양병원,"서울특별시 강남구 도산대로 209, 포레스트요양병원 (신사동)",포레스트요양병원,37.520478,127.0293822,02-1899-5868
서울특별시 서대문구 연희동 192번지 32호,서울특별시 서대문구 성산로 335 (연희동),강북연세요양병원,37.566131,126.9275766,02-335-2277
서울특별시 서대문구 홍제동 251번지 4호,"서울특별시 서대문구 통일로 442 (홍제동, 제이여성병원)",제이여성병원,37.5884637,126.9449078,02-2153-7777
서울특별시 서대문구 남가좌동 102번지 3호,"서울특별시 서대문구 수색로 18, 2~5층 (남가좌동, 영보웨딩부페)",가자연세병원,37.5689223,126.9165866,02-304-5660
서울특별시 서대문구 홍은동 437번지 1호,서울특별시 서대문구 통일로 544 (홍은동),효담요양병원,37.5962643,126.9395997,02-395-8880
,서울특별시 서대문구 성산로 365-14 (연희동),의료법인제민의료재단동서병원,37.5646269,126.9301576,02-337-1110
,서울특별시 서대문구 수색로 131 (북가좌동),사랑요양병원,37.5741722,126.9056422,02-304-7573
,서울특별시 서대문구 충정로 71-5(충정로2가),서울중앙요양병원,37.5653973,126.9643913,02-3147-0999
,"서울특별시 서대문구 연희로 272, 동신병원 본관동 (홍은동)",의료법인동신의료재단 동신병원,37.58115590000001,126.9365265,02-396-9161
,서울특별시 서대문구 성산로 365-14 (연희동),의료법인제민의료재단동서한방병원,37.5646269,126.9301576,02-337-1110
,서울특별시 은평구 응암로 164 (응암동),인정병원,37.5865364,126.9163516,02-309-0909
서울특별시 마포구 신수동 81번지 101호 세솟는병원,"서울특별시 마포구 백범로 26, 세솟는병원 (신수동)",세솟는정형외과병원,37.5523286,126.9370743,02-719-7373
서울특별시 마포구 신수동 66번지 1호 지2층~6층,"서울특별시 마포구 서강로 110, 지2층~6층 (신수동)",신촌연세병원,37.5524642,126.9336613,02-337-7582
,"서울특별시 마포구 독막로 32, A동 지1,123457층 (합정동)",혜당한방병원,37.5480746,126.9167911,02-335-1010
,"서울특별시 강남구 테헤란로 337 (역삼동, 4~9층)",강남초이스정형외과병원,37.5047883,127.0484604,02-539-2250
서울특별시 강남구 대치동 889-11 대치빌딩,"서울특별시 강남구 테헤란로 408, 대치빌딩 지상9층~지상17층 (대치동)",누네안과병원,37.5045198,127.0502854,02-1661-1175
서울특별시 마포구 성산동 200번지 22호 SMC 지하1층~5층,"서울특별시 마포구 월드컵북로 165, 지하1층~5층 (성산동, SMC)",에스엠씨요양병원,37.5668837,126.9099081,374-3111
"서울특별시 마포구 동교동 166번지 1호 (3, 4층)","서울특별시 마포구 양화로 178, 3층 (동교동)",네모치과병원,37.5575305,126.9251518,333-2882
서울특별시 마포구 도화동 566번지 자람빌딩 3층,"서울특별시 마포구 마포대로 78, 자람빌딩 3층 (도화동)",한그루치과병원,37.5418429,126.949723,716-2600
,"서울특별시 송파구 위례서로 248, 3층 일부, 4층 (거여동)",365다시재한방병원,37.4877357,127.1424172,02-512-0750
,"서울특별시 송파구 법원로11길 32, 지하2~1층, 지상5~11층,13층 (문정동)",대전대학교서울한방병원,37.4816698,127.1206971,02-2222-8100
"서울특별시 마포구 노고산동 57번지 1호 그랜드플라자 10층,11층","서울특별시 마포구 신촌로 94, 10층,11층 (노고산동, 그랜드플라자)",신촌다인치과병원,37.5551211,126.9359814,02-719-2275
서울특별시 마포구 마포동 33번지 1호 대농빌딩,"서울특별시 마포구 마포대로 25, 대농빌딩 2,3,5층 (마포동)",연세한강병원,37.5394235,126.9447973,02-1644-3099
,"서울특별시 양천구 공항대로 610 (목동, 정종일산부인과)",포미즈여성병원,37.5490957,126.8657684,02-2651-7500
"서울특별시 양천구 신정동 943번지 19호 B02,B01, 지상2~5층",서울특별시 양천구 중앙로 300 (신정동),목동제일여성병원,37.5230249,126.851818,02-6927-3646
,"서울특별시 송파구 송파대로 562, 2,3,8층 (신천동, 한빛프라자,삼성웰리스아파트)",미래본병원,37.51533149999999,127.0995423,02-1899-5230
서울특별시 양천구 신정동 942번지 12호,"서울특별시 양천구 오목로 121 (신정동, 양천효요양병원)",양천효요양병원,37.5242322,126.8510942,02-2696-6568
서울특별시 양천구 신정3동 1320번지 7호,서울특별시 양천구 신정이펜1로 20 (신정동),서울특별시서남병원,37.5118952,126.8331574,1566-6688
,"서울특별시 양천구 목동서로 285, 황금프라자 10층 (신정동)",목동중앙치과병원,37.5218412,126.8691571,-4419
서울특별시 양천구 신정4동 888번지 47호,서울특별시 양천구 신정중앙로 103 (신정동),이엔이치과병원,37.5265011,126.8633679,02-2691-2875
,서울특별시 강동구 천호대로 1151 (길동),고은빛여성병원,37.5341523,127.1393233,02-1577-0082
서울특별시 강동구 길동 459번지 1호,서울특별시 강동구 천호대로 1133 (길동),남기세병원,37.5346961,127.1375085,02-1577-2533
서울특별시 강동구 천호동 452-1,서울특별시 강동구 천호대로 1043 (천호동),서울미즈병원,37.5376011,127.1281052,02-470-9114
,"서울특별시 강동구 양재대로 1596, 3~6층 (명일동)",봄담한방병원,37.5480418,127.1437583,02-3013-3336
서울특별시 강서구 마곡동 799-11 파인스퀘어,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 3,4층 (마곡동)",보금한방병원,37.5584156,126.8294265,02-6949-0337
서울특별시 강동구 성내동 387-47,"서울특별시 강동구 양재대로 1415, 지하4, 지상5층 (성내동)",허리나은병원,37.5304933,127.128992,02-472-0114
서울특별시 강서구 등촌동 700 플러스존,"서울특별시 강서구 공항대로41길 34, 플러스존 3,4층 (등촌동)",경희생생한방병원,37.5593008,126.845731,02-6954-6575
,"서울특별시 강서구 금낭화로 9, 바른세상병원 1,2,3,4,5,층 6,7호 (방화동)",강서바른세상병원,37.5660956,126.8115905,02-2603-0300
서울특별시 강서구 마곡동 800번지 5호,"서울특별시 강서구 공항대로 228, 4,5층 (마곡동)",무척바른한방병원,37.5586285,126.8327075,1833-6375
서울특별시 강서구 화곡동 1026번지 12호,"서울특별시 강서구 강서로 206, 2,3,4,5,6층 (화곡동)",서울큰나무병원,37.5445288,126.8380418,02-2695-1155
서울특별시 강서구 내발산동 678번지 7호 서울스타병원빌딩,"서울특별시 강서구 강서로 307, 서울스타병원빌딩 3,4,5,6,7,층 8,9호 (내발산동)",서울스타병원,37.55323,126.8362668,02-2604-9300
서울특별시 강서구 화곡동 114-100 세웅빌딩,"서울특별시 강서구 화곡로 186, 세웅빌딩 1~5층 (화곡동)",더와이즈치과병원,37.5421829,126.8421582,02-2608-2875
서울특별시 강서구 방화동 495번지 26호,"서울특별시 강서구 양천로 35, 1~6층 (방화동)",365강서수요양병원,37.5730096,126.8076716,02-2663-0075
서울특별시 강서구 방화동 273번지 7호,"서울특별시 강서구 방화대로 352, 1~4층 (방화동)",솔병원,37.5722817,126.8172149,02-2064-7575
